Date,Close,Volume
2017-02-07,350.36,2364
2017-02-08,345.97,23210
2017-02-09,343.27,2447
2017-02-10,350.0,2850
2017-02-13,349.91,7367
2017-02-14,346.09,2751
2017-02-15,349.87,1302
2017-02-16,346.21,5324
2017-02-17,345.7,2646
2017-02-20,345.22,8966
2017-02-21,332.25,9938
2017-02-22,297.51,31863
2017-02-23,313.59,3658
2017-02-24,337.77,27465
2017-03-02,330.05,2740
2017-03-03,349.85,1037
2017-03-06,332.68,11238
2017-03-07,303.1,29213
2017-03-09,317.54,73286
2017-03-10,319.59,33626
2017-03-13,337.61,21535
2017-03-14,330.22,26021
2017-03-15,347.0,250
2017-03-16,351.6,66033
2017-03-17,351.68,6670
2017-03-20,340.13,4587
2017-03-21,349.79,24341
2017-03-22,333.38,12605
2017-03-23,347.63,11038
2017-03-24,340.0,14728
2017-03-27,337.35,35190
2017-03-28,339.58,24000
2017-03-29,340.0,600
2017-03-31,344.66,2710
2017-04-03,344.11,1223
2017-04-04,336.09,7159
2017-04-05,340.39,11868
2017-04-06,340.67,3526
2017-04-07,335.39,17666
2017-04-10,340.8,4103
2017-04-11,340.97,1333
2017-04-12,338.43,5892
2017-04-13,340.34,3040
2017-04-14,341.85,5230
2017-04-17,338.45,7890
2017-04-18,335.81,14600
2017-04-19,335.02,2622
2017-04-20,324.34,18875
2017-04-21,320.05,9163
2017-04-24,330.0,20
2017-04-25,328.21,780
2017-04-26,334.91,1113
2017-04-27,330.12,3370
2017-04-28,327.78,1148
2017-05-01,331.66,6067
2017-05-02,325.45,22000
2017-05-03,304.27,19830
2017-05-04,299.8,73802
2017-05-05,295.86,29050
2017-05-08,285.82,96693
2017-05-09,284.59,13252
2017-05-10,300.01,25162
2017-05-11,304.86,9652
2017-05-15,325.42,9727
2017-05-16,325.62,6760
2017-05-17,325.0,100
2017-05-18,320.97,24550
2017-05-19,320.0,2612
2017-05-22,328.16,25579
2017-05-23,331.5,19149
2017-05-24,336.61,26541
2017-05-25,336.28,23232
2017-05-26,320.0,2126
2017-05-29,335.7,25674
2017-05-30,324.67,4656
2017-05-31,320.15,9515
2017-06-02,327.42,1939
2017-06-05,320.63,2787
2017-06-06,315.02,5304
2017-06-07,297.45,53293
2017-06-08,290.55,126392
2017-06-09,286.95,62662
2017-06-12,300.0,1500
2017-06-13,304.66,5942
2017-06-14,303.62,481
2017-06-15,284.62,100374
2017-06-16,271.68,19867
2017-06-19,292.64,571
2017-06-20,292.28,8208
2017-06-21,291.35,6940
2017-06-22,291.55,33107
2017-06-23,292.37,1606
2017-06-27,290.72,2800
2017-06-28,292.53,1000
2017-06-29,305.0,1
2017-06-30,290.03,41075
2017-07-03,295.0,14869
2017-07-04,303.31,31586
2017-07-05,315.59,30797
2017-07-06,316.3,29126
2017-07-16,347.34,91380
2017-07-17,379.32,89034
2017-07-18,398.06,60890
2017-07-19,431.47,114939
2017-07-20,428.36,126174
2017-07-21,416.49,72498
2017-07-24,387.95,39071
2017-07-25,383.2,92369
2017-07-26,391.33,230642
2017-07-27,404.33,140031
2017-07-28,403.66,34650
2017-07-31,386.66,139675
2017-08-01,366.65,34157
2017-08-02,365.45,43092
2017-08-03,360.94,36088
2017-08-04,359.68,34856
2017-08-07,361.86,28317
2017-08-08,362.19,11128
2017-08-09,369.79,30980
2017-08-10,382.43,19195
2017-08-11,390.76,8325
2017-08-14,390.8,14570
2017-08-15,393.7,28458
2017-08-16,387.5,44657
2017-08-17,387.15,85330
2017-08-18,410.62,568093
2017-08-21,451.24,254329
2017-08-22,471.2,171659
2017-08-23,470.07,125318
2017-08-24,443.18,75067
2017-08-25,448.81,75078
2017-08-28,451.79,30238
2017-08-29,457.11,24971
2017-08-30,445.1,28204
2017-08-31,451.92,13735
2017-09-01,457.98,23515
2017-09-04,459.03,46616
2017-09-05,454.4,35760
2017-09-06,456.34,16660
2017-09-07,458.29,15524
2017-09-08,460.6,82771
2017-09-11,467.84,66375
2017-09-12,477.23,33635
2017-09-13,504.84,79897
2017-09-14,521.35,269907
2017-09-15,567.94,98271
2017-09-18,606.17,103604
2017-09-19,653.6,52702
2017-09-20,600.5,106337
2017-09-21,595.05,32293
2017-09-22,593.56,75129
2017-09-25,636.58,22735
2017-09-26,629.68,27228
2017-09-27,625.24,49764
2017-09-28,630.43,22201
2017-09-29,630.33,56795
2017-10-02,624.23,61115
2017-10-03,632.61,2556
2017-10-04,628.91,23028
2017-10-05,624.76,48029
2017-10-06,683.66,91324
2017-10-09,725.77,80666
2017-10-10,784.42,157671
2017-10-11,750.65,127083
2017-10-12,738.61,61527
2017-10-13,751.49,37734
2017-10-16,738.62,187097
2017-10-17,752.93,11052
2017-10-18,741.47,46257
2017-10-19,747.43,22545
2017-10-20,753.88,32081
2017-10-23,741.26,82629
2017-10-24,732.5,85135
2017-10-25,731.47,25392
2017-10-26,730.95,32870
2017-10-27,750.45,169846
2017-10-30,751.57,4237
2017-10-31,734.07,46554
2017-11-01,734.94,25401
2017-11-02,738.45,2902
2017-11-03,738.18,36759
2017-11-06,736.39,14511
2017-11-07,739.26,49706
2017-11-08,757.27,111603
2017-11-09,797.9,32472
2017-11-10,809.68,22869
2017-11-13,794.86,73141
2017-11-14,798.74,21949
2017-11-15,804.3,43622
2017-11-16,801.48,26846
2017-11-17,798.96,61499
2017-11-20,792.76,24215
2017-11-21,788.53,53219
2017-12-05,906.8,902251
2017-12-06,896.84,787502
2017-12-07,843.07,314483
2017-12-08,817.84,84543
2017-12-11,806.63,139023
2017-12-12,757.01,375015
2017-12-13,767.39,550508
2017-12-14,737.13,62995
2017-12-15,717.54,141589
2017-12-18,701.33,299336
2017-12-19,723.79,102384
2017-12-20,745.6,121015
2017-12-21,745.5,81515
2017-12-22,701.3,574137
2017-12-25,700.19,347425
2017-12-26,699.87,143551
2017-12-27,697.73,62868
2017-12-28,716.7,440173
2018-01-02,706.73,58275
2018-01-03,701.39,75689
2018-01-04,698.41,16623
2018-01-05,692.24,41398
2018-01-08,693.12,63933
2018-01-09,696.46,55625
2018-01-10,686.27,27902
2018-01-11,684.28,18019
2018-01-12,681.16,63042
2018-01-15,682.24,73872
2018-01-16,703.45,172695
2018-01-17,706.08,119234
2018-01-18,702.21,73187
2018-01-19,702.59,105059
2018-01-22,700.87,33320
2018-01-23,705.86,59830
2018-01-24,703.96,103293
2018-01-25,705.22,67407
2018-01-26,705.86,80422
2018-01-29,701.73,51728
2018-01-30,691.68,31087
2018-01-31,685.5,10223
2018-02-01,698.9,14429
2018-02-02,699.13,20035
2018-02-05,700.56,261258
2018-02-06,700.45,49167
2018-02-07,699.63,27046
2018-02-08,699.96,60548
2018-02-09,699.93,90171
2018-02-12,698.71,43029
2018-02-13,698.77,47983
2018-02-14,701.52,14046
2018-02-15,702.26,15850
2018-02-19,700.44,17429
2018-02-20,695.05,17060
2018-02-21,695.92,43791
2018-02-22,673.79,35910
2018-02-23,673.38,15074
2018-02-26,673.75,12058
2018-02-27,670.17,12329
2018-02-28,669.71,24478
2018-03-01,660.76,69986
2018-03-02,648.19,48834
2018-03-05,668.23,58120
2018-03-06,675.01,55968
2018-03-07,686.75,46500
2018-03-09,688.47,34182
2018-03-12,686.45,54534
2018-03-13,683.13,39816
2018-03-14,677.27,75594
2018-03-15,675.37,25004
2018-03-16,670.86,44958
2018-03-19,651.64,79621
2018-03-20,662.03,33388
2018-03-21,654.38,72418
2018-03-22,658.31,57863
2018-03-23,662.54,38439
2018-03-26,660.66,49501
2018-03-27,649.45,46428
2018-03-28,653.08,12558
2018-03-29,648.98,42952
2018-03-30,647.39,30003
2018-04-02,648.0,6405
2018-04-03,640.54,26795
2018-04-04,621.96,37382
2018-04-05,612.79,21434
2018-04-06,612.82,52167
2018-04-09,614.9,12144
2018-04-10,611.31,10942
2018-04-11,601.91,19979
2018-04-12,591.55,13418
2018-04-13,603.76,37121
2018-04-16,616.97,22449
2018-04-17,649.94,11445
2018-04-18,633.97,48300
2018-04-19,661.01,37200
2018-04-20,657.19,31702
2018-04-23,647.18,11257
2018-04-24,630.09,84001
2018-04-25,640.0,27746
2018-04-26,629.31,23498
2018-04-27,645.44,72147
2018-04-30,630.7,45549
2018-05-01,624.85,28022
2018-05-02,635.71,565
2018-05-03,629.47,13397
2018-05-04,625.01,17771
2018-05-07,621.22,137035
2018-05-08,617.95,22785
2018-05-09,600.13,29218
2018-05-10,596.85,76540
2018-05-11,597.24,34996
2018-05-14,582.66,96535
2018-05-15,585.62,12879
2018-05-16,577.14,23135
2018-05-17,572.63,28238
2018-05-18,564.38,84424
2018-05-21,565.21,44726
2018-05-22,601.24,69466
2018-05-23,618.0,38470
2018-05-24,619.55,18049
2018-05-25,650.08,64472
2018-05-28,628.97,23850
2018-05-29,632.77,4981
2018-05-30,630.0,31092
2018-05-31,628.0,3064
2018-06-04,604.78,22198
2018-06-05,602.59,15969
2018-06-06,600.2,16253
2018-06-07,590.67,29893
2018-06-08,587.25,75849
2018-06-11,579.32,74931
2018-06-12,581.64,74833
2018-06-13,582.8,43195
2018-06-14,586.77,20320
2018-06-15,594.85,28263
2018-06-18,590.0,5951
2018-06-19,585.74,24322
2018-06-20,581.39,35418
2018-06-21,580.52,61516
2018-06-22,577.71,56851
2018-06-25,578.91,19256
2018-06-26,579.77,51740
2018-06-27,601.08,126550
2018-06-28,599.91,171734
2018-06-29,633.39,440606
2018-07-02,602.2,60479
2018-07-03,583.44,19652
2018-07-04,582.91,19779
2018-07-05,599.84,9501
2018-07-06,595.0,26570
2018-07-09,585.07,57058
2018-07-10,595.0,2300
2018-07-16,600.0,13449
2018-07-17,590.06,2227
2018-07-18,599.0,3381
2018-07-19,599.76,2367
2018-07-20,599.0,21183
2018-07-23,593.61,15324
2018-07-24,592.0,4268
2018-07-25,572.95,75700
2018-07-26,580.0,14183
2018-07-27,580.0,4321
2018-07-30,580.0,10423
2018-07-31,601.67,174832
2018-08-01,607.52,12126
2018-08-02,607.19,12657
2018-08-03,602.81,6010
2018-08-06,602.77,9346
2018-08-07,579.94,28857
2018-08-08,595.0,18852
2018-08-09,600.69,85832
2018-08-10,600.0,27137
2018-08-13,599.98,7240
2018-08-14,586.29,37524
2018-08-15,586.06,6432
2018-08-16,577.98,21234
2018-08-17,580.25,4081
2018-08-20,583.41,22118
2018-08-21,585.04,4496
2018-08-22,581.46,73417
2018-08-23,584.03,5181
2018-08-24,584.67,7567
2018-08-27,580.11,27699
2018-08-28,582.03,28172
2018-08-29,580.02,57898
2018-08-30,577.03,93152
2018-08-31,571.32,32945
2018-09-03,569.55,41681
2018-09-04,573.14,3580
2018-09-05,568.23,22396
2018-09-06,561.08,33511
2018-09-07,542.5,78259
2018-09-10,540.58,76722
2018-09-11,539.76,25144
2018-09-12,550.13,64195
2018-09-13,540.0,78173
2018-09-14,540.24,20466
2018-09-17,552.92,36871
2018-09-18,569.56,42623
2018-09-19,566.77,150
2018-09-20,570.0,8455
2018-09-21,565.89,57742
2018-09-24,561.77,3177
2018-09-25,563.98,26268
2018-09-26,569.0,23359
2018-09-27,571.8,21848
2018-09-28,568.5,80216
2018-10-01,578.71,3463
2018-10-02,572.52,38856
2018-10-03,573.14,16465
2018-10-04,588.0,12149
2018-10-05,571.94,171595
2018-10-08,580.0,4798
2018-10-09,574.77,48240
2018-10-10,575.73,9046
2018-10-11,574.61,1485
2018-10-12,571.61,10976
2018-10-15,570.52,11768
2018-10-16,571.58,10534
2018-10-17,573.6,11063
2018-10-18,577.12,22477
2018-10-19,572.14,13101
2018-10-22,582.0,25969
2018-10-23,593.39,7169
2018-10-24,595.01,31333
2018-10-25,590.67,17659
2018-10-26,590.41,2003
2018-10-29,594.01,10415
2018-10-30,579.22,48784
2018-10-31,589.06,15404
2018-11-01,581.18,29267
2018-11-02,579.13,11628
2018-11-05,583.71,60981
2018-11-06,580.09,2448
2018-11-07,582.89,2448
2018-11-12,591.37,162037
2018-11-13,581.94,99325
2018-11-14,585.0,7156
2018-11-15,580.01,73734
2018-11-16,579.45,13840
2018-11-17,580.0,548
2018-11-19,580.0,15869
2018-11-20,579.91,29532
2018-11-21,573.35,151906
2018-11-22,566.01,48944
2018-11-23,564.24,34193
2018-11-27,571.0,10209
2018-11-28,576.33,3915
2018-11-29,573.18,3856
2018-11-30,572.0,11922
2018-12-03,571.85,30432
2018-12-04,566.06,125300
2018-12-05,570.18,6119
2018-12-06,569.0,112813
2018-12-07,572.6,88175
2018-12-10,595.57,163235
2018-12-11,579.73,312415
2018-12-12,600.0,18496
2018-12-13,570.72,663996
2018-12-14,600.0,33746
2018-12-17,591.9,12720
2018-12-18,610.0,159666
2018-12-19,609.82,68871
2018-12-20,611.14,107950
2018-12-21,610.5,5600
2018-12-24,587.18,175668
2018-12-25,600.0,79681
2018-12-26,600.0,6121
2018-12-27,590.51,159329
2018-12-28,590.0,7747
2018-12-31,622.11,58053
2019-01-02,645.75,52728
2019-01-03,639.72,58595
2019-01-04,640.0,6922
2019-01-07,644.71,27044
2019-01-08,635.0,91678
2019-01-09,635.89,12090
2019-01-10,638.0,2315
2019-01-11,622.78,65183
2019-01-14,625.0,12360
2019-01-15,618.21,57378
2019-01-16,629.0,16256
2019-01-17,619.46,33493
2019-01-18,619.0,1723
2019-01-21,604.05,124537
2019-01-22,612.01,350828
2019-01-23,609.65,408999
2019-01-24,609.92,209552
2019-01-25,610.0,226944
2019-01-28,611.15,1537
2019-01-29,610.46,17661
2019-01-30,609.24,3410
2019-01-31,596.81,81323
2019-02-01,597.5,114008
2019-02-02,609.86,10994
2019-02-04,605.15,4946
2019-02-11,600.55,4250
2019-02-12,610.0,182215
2019-02-13,610.12,31664
2019-02-14,611.61,26302
2019-02-15,618.0,32602
2019-02-18,611.74,17534
2019-02-19,617.58,35425
2019-02-20,666.25,118117
2019-02-21,659.78,19233
2019-02-22,649.36,25256
2019-02-25,629.15,140103
2019-02-26,621.32,29518
2019-02-27,628.79,7300
2019-02-28,626.65,14606
2019-03-01,627.43,29694
2019-03-04,629.43,25222
2019-03-05,629.99,2454
2019-03-06,623.07,49845
2019-03-07,633.62,92116
2019-03-11,632.11,21415
2019-03-12,629.34,96061
2019-03-13,629.25,55515
2019-03-14,626.84,74683
2019-03-15,619.42,30965
2019-03-18,624.47,2969
2019-03-19,622.77,69271
2019-03-20,621.65,23712
2019-03-21,630.15,130879
2019-03-22,632.81,64024
2019-03-25,630.7,23901
2019-03-26,627.57,89493
2019-03-27,630.0,18827
2019-03-28,621.56,62655
2019-03-29,631.62,6553
2019-04-01,630.97,33065
2019-04-02,628.1,5308
2019-04-03,628.24,33312
2019-04-04,620.22,105849
2019-04-05,570.21,40459
2019-04-08,595.0,12620
2019-04-09,579.64,32737
2019-04-10,594.76,12490
2019-04-11,594.0,34126
2019-04-12,591.66,34033
2019-04-15,595.23,113243
2019-04-16,590.05,75250
2019-04-17,591.06,909
2019-04-18,584.36,69799
2019-04-19,581.44,3400
2019-04-22,580.48,10730
2019-04-23,578.2,19723
2019-04-24,580.72,3750
2019-04-25,581.98,6146
2019-04-26,589.99,16284
2019-04-29,601.67,115469
2019-04-30,595.14,5734
2019-05-01,592.08,24011
2019-05-02,588.26,10731
2019-05-03,591.18,8675
2019-05-06,581.1,20803
2019-05-07,584.58,8960
2019-05-08,589.99,2741
2019-05-09,592.0,38770
2019-05-10,588.08,40659
2019-05-13,589.93,127
2019-05-14,589.77,4387
2019-05-15,584.53,71292
2019-05-16,584.53,42826
2019-05-17,581.12,16640
2019-05-20,576.89,5815
2019-05-21,578.9,257
2019-05-22,570.91,7701
2019-05-23,576.66,15793
2019-05-24,575.93,1657
2019-05-27,571.32,20935
2019-05-28,564.31,35545
2019-05-29,569.06,10073
2019-05-30,570.34,10621
2019-05-31,574.99,3860
2019-06-03,571.53,21696
2019-06-04,571.61,7386
2019-06-05,565.95,36307
2019-06-06,569.63,8118
2019-06-07,566.0,15747
2019-06-10,564.99,28185
2019-06-11,563.71,30684
2019-06-12,567.0,804
2019-06-13,560.04,26077
2019-06-14,561.18,29973
2019-06-17,559.97,19340
2019-06-18,559.0,2830
2019-06-19,559.8,39831
2019-06-20,559.34,5263
2019-06-21,568.0,4115
2019-06-24,566.53,13704
2019-06-25,565.06,11794
2019-06-26,570.39,2673
2019-06-27,566.0,7575
2019-06-28,582.83,27271
2019-07-01,566.14,2104
2019-07-02,570.0,1638
2019-07-03,569.16,20503
2019-07-04,573.26,1941
2019-07-05,572.42,30475
2019-07-08,570.31,4595
2019-07-09,566.94,36497
2019-07-10,571.01,6740
2019-07-16,566.94,23767
2019-07-17,567.74,16025
2019-07-18,568.08,2231
2019-07-19,572.0,159
2019-07-22,562.89,14858
2019-07-23,565.0,2150
2019-07-24,566.0,1727
2019-07-25,560.91,17377
2019-07-26,569.0,300
2019-07-29,560.0,10961
2019-07-30,568.99,11
2019-07-31,559.11,5563
2019-08-01,554.91,31309
2019-08-02,552.73,21129
2019-08-05,555.54,1313
2019-08-06,560.0,8374
2019-08-07,559.67,660
2019-08-08,557.74,35751
2019-08-09,549.59,37224
2019-08-12,547.92,16694
2019-08-13,550.0,4577
2019-08-14,536.67,24048
2019-08-15,533.0,2945
2019-08-16,531.25,6847
2019-08-19,537.0,3825
2019-08-20,532.5,3716
2019-08-21,530.12,5373
2019-08-22,520.0,18563
2019-08-23,520.0,10181
2019-08-26,509.0,46675
2019-08-27,507.99,19298
2019-08-28,508.0,16523
2019-08-29,509.0,5944
2019-08-30,508.5,10411
2019-09-02,510.0,5166
2019-09-04,508.1,12945
2019-09-05,506.58,20859
2019-09-06,504.81,5976
2019-09-07,508.83,24000
2019-09-09,509.0,46510
2019-09-10,507.4,7438
2019-09-11,505.8,11442
2019-09-12,506.11,1711
2019-09-13,502.69,10304
2019-09-16,503.26,2261
2019-09-17,509.0,8311
2019-09-18,503.01,19517
2019-09-19,503.0,9856
2019-09-20,504.12,11679
2019-09-23,503.57,3403
2019-09-24,501.16,2267
2019-09-25,501.1,12302
2019-09-26,499.39,26062
2019-09-27,500.33,8782
2019-09-30,507.0,1305
2019-10-01,501.51,1160
2019-10-02,506.0,1211
2019-10-03,509.0,1605
2019-10-04,509.0,888
2019-10-07,510.41,374
2019-10-08,526.83,4485
2019-10-09,511.13,1249
2019-10-10,520.94,3188
2019-10-11,526.36,17983
2019-10-14,516.01,1828
2019-10-15,516.59,446
2019-10-16,510.94,14769
2019-10-17,510.25,27428
2019-10-18,506.4,10271
2019-10-21,505.07,23217
2019-10-22,499.56,27960
2019-10-23,505.0,1300
2019-10-24,503.61,10150
2019-10-25,503.54,5776
2019-10-28,504.36,10730
2019-10-29,500.44,16743
2019-10-30,505.0,8275
2019-10-31,503.11,5333
2019-11-01,504.95,7603
2019-11-04,500.08,35631
2019-11-05,524.99,45124
2019-11-06,509.0,63794
2019-11-07,503.67,7420
2019-11-08,505.0,3052
2019-11-11,510.8,1599
2019-11-12,522.6,3111
2019-11-13,564.93,63458
2019-11-14,551.97,8307
2019-11-15,556.3,21377
2019-11-18,555.54,29840
2019-11-19,555.01,25985
2019-11-20,560.0,1328
2019-11-21,562.15,8873
2019-11-22,566.7,3777
2019-11-25,569.0,15550
2019-11-28,571.2,8571
2019-11-29,577.01,7235
2019-12-02,576.18,2925
2019-12-03,579.59,18988
2019-12-04,576.0,3395
2019-12-05,585.57,4966
2019-12-06,585.51,19440
2019-12-09,589.61,4918
2019-12-10,592.17,31614
2019-12-11,596.75,16941
2019-12-12,598.83,32763
2019-12-13,608.29,59170
2019-12-16,600.91,11956
2019-12-17,606.87,23388
2019-12-18,605.99,24831
2019-12-19,600.01,11095
2019-12-20,603.0,17945
2019-12-23,600.01,3826
2019-12-24,600.0,18003
2019-12-25,606.91,77811
2019-12-26,604.42,31454
2019-12-27,619.56,31043
2019-12-30,630.69,88736
2019-12-31,635.18,50012
2020-01-02,602.26,4073
2020-01-03,620.0,1784
2020-01-06,611.76,10680
2020-01-07,617.04,8632
2020-01-08,615.0,219
2020-01-09,614.43,17167
2020-01-10,616.79,15243
2020-01-13,614.32,673
2020-01-14,617.9,40
2020-01-15,615.7,231
2020-01-16,607.87,10412
2020-01-17,614.66,2293
2020-01-20,616.53,5968
2020-01-21,620.09,5964
2020-01-22,620.36,5590
2020-01-23,620.81,5118
2020-01-24,618.68,1989
2020-01-27,616.94,1827
2020-01-28,616.01,4230
2020-01-29,616.0,2323
2020-01-30,615.01,18824
2020-01-31,615.84,19000
2020-02-03,611.82,27227
2020-02-04,616.0,4003
2020-02-05,618.68,12046
2020-02-06,618.72,2375
2020-02-07,614.31,9251
2020-02-10,615.04,100183
2020-02-11,606.44,322282
2020-02-12,615.0,12889
2020-02-13,615.12,859
2020-02-14,622.75,20063
2020-02-17,615.33,6338
2020-02-18,647.97,111731
2020-02-19,652.57,35520
2020-02-20,657.41,12519
2020-02-21,653.98,40314
2020-02-27,653.17,11665
2020-02-28,644.01,9695
2020-03-02,635.03,14527
2020-03-03,643.08,17861
2020-03-04,641.83,3957
2020-03-05,639.1,1229
2020-03-06,643.58,3372
2020-03-09,644.62,42402
2020-03-10,635.54,3405
2020-03-11,632.48,1925
2020-03-12,640.0,11618
2020-03-13,640.18,1722
2020-03-16,631.14,16259
2020-03-17,632.63,8530
2020-03-18,629.95,34813
2020-03-19,621.71,30482
2020-03-20,622.32,41982
2020-03-23,605.34,25960
2020-03-24,524.48,29114
2020-03-25,524.51,10073
2020-03-26,512.44,68820
2020-03-27,513.31,14813
2020-03-30,516.57,14650
2020-03-31,533.64,74431
2020-04-01,530.81,2337
2020-04-02,525.0,4898
2020-04-03,524.99,581
2020-04-06,531.0,2438
2020-04-07,530.0,3443
2020-04-08,538.5,30458
2020-04-09,541.0,21039
2020-04-10,540.18,8087
2020-04-13,536.07,20506
2020-04-14,536.04,7045
2020-04-15,534.58,5337
2020-04-16,534.99,1261
2020-04-17,533.0,6956
2020-04-20,537.39,989
2020-04-21,531.01,32212
2020-04-22,534.0,200
2020-04-23,532.07,583
2020-04-24,533.69,3240
2020-04-27,535.0,4151
2020-04-28,532.73,11833
2020-04-29,541.13,189563
2020-04-30,540.14,38717
2020-05-01,539.99,2000
2020-05-04,543.0,19125
2020-05-05,542.8,20145
2020-05-06,537.22,1362
2020-05-07,536.86,18945
2020-05-08,542.82,154
2020-05-11,539.05,18183
2020-05-12,537.24,846
2020-05-13,537.44,400
2020-05-14,539.89,7623
2020-05-15,539.0,545
2020-05-18,539.89,510
2020-05-19,540.0,18869
2020-05-20,539.5,49
2020-05-21,538.0,3787
2020-05-22,538.0,2700
2020-05-25,537.18,5884
2020-05-26,539.5,378
2020-05-27,540.06,12629
2020-05-28,542.0,1684
2020-05-29,542.0,92
2020-06-02,542.0,11300
2020-06-03,540.16,32485
2020-06-04,541.77,10108
2020-06-08,539.99,14197
2020-06-09,543.54,7367
2020-06-10,542.01,22431
2020-06-11,544.08,2886
2020-06-12,541.55,30457
2020-06-15,540.03,31243
2020-06-16,544.96,455
2020-06-17,548.0,5372
2020-06-18,549.28,2361
2020-06-19,546.0,13797
2020-06-22,549.0,774
2020-06-23,540.91,39888
2020-06-25,546.0,1904
2020-06-26,541.91,4653
2020-06-29,546.0,3196
2020-06-30,549.0,44320
2020-07-01,549.05,163
2020-07-02,549.0,293
2020-07-03,542.66,12672
2020-07-06,549.1,953
2020-07-07,546.97,920
2020-07-08,540.31,21466
2020-07-09,545.0,2589
2020-07-10,548.99,602
2020-07-16,545.11,655
2020-07-17,548.4,1679
2020-07-20,547.0,1375
2020-07-21,545.0,9338
2020-07-22,545.71,9962
2020-07-23,547.86,7774
2020-07-24,548.55,55761
2020-07-27,547.61,6341
2020-07-28,546.58,10763
2020-07-29,550.0,2305
2020-07-30,560.0,17042
2020-07-31,579.99,17305
2020-08-03,580.0,2651
2020-08-04,550.64,24443
2020-08-05,551.34,8140
2020-08-06,549.93,5752
2020-08-07,547.0,2353
2020-08-10,549.99,1443
2020-08-11,544.73,31010
2020-08-12,543.06,13135
2020-08-13,543.86,14285
2020-08-14,549.0,8781
2020-08-17,547.55,17826
2020-08-18,582.07,100378
2020-08-19,589.98,36187
2020-08-20,585.0,20279
2020-08-21,593.91,23635
2020-08-24,595.75,45780
2020-08-25,597.3,6074
2020-08-26,588.87,48911
2020-08-27,585.0,18929
2020-08-28,584.0,37166
2020-08-31,583.4,37582
2020-09-01,576.12,14797
2020-09-02,570.38,10559
2020-09-03,574.74,6871
2020-09-04,574.38,15194
2020-09-07,574.95,1301
2020-09-08,569.07,17140
2020-09-09,583.5,1717
2020-09-10,580.54,4329
2020-09-11,580.2,4110
2020-09-14,575.44,14723
2020-09-15,579.0,10559
2020-09-16,574.16,24449
2020-09-17,579.0,1
2020-09-18,572.9,6928
2020-09-21,573.51,7372
2020-09-22,574.86,7296
2020-09-23,563.47,22337
2020-09-24,569.99,6086
2020-09-25,570.0,3522
2020-09-28,564.74,30153
2020-09-29,556.24,9773
2020-09-30,568.88,5069
2020-10-01,573.59,11537
2020-10-02,574.0,3705
2020-10-05,559.99,14503
2020-10-06,560.0,14020
2020-10-07,569.52,4831
2020-10-08,567.72,13854
2020-10-09,569.0,892
2020-10-12,566.22,2148
2020-10-13,566.0,521
2020-10-14,569.94,12931
2020-10-16,570.04,42507
2020-10-19,571.77,3709
2020-10-20,569.25,6511
2020-10-21,572.99,25662
2020-10-22,570.37,4095
2020-10-23,569.99,2510
2020-10-26,570.97,4753
2020-10-27,568.06,3447
2020-10-28,568.32,2577
2020-10-29,564.0,11136
2020-10-30,568.37,20113
2020-11-02,569.27,7420
2020-11-03,567.86,2008
2020-11-04,573.92,60177
2020-11-05,593.33,7871
2020-11-06,580.0,14848
2020-11-09,580.98,26491
2020-11-10,575.69,37568
2020-11-11,584.99,2070
2020-11-12,580.34,10696
2020-11-13,585.0,433
2020-11-17,585.0,5212
2020-11-18,585.13,2252
2020-11-19,583.38,10189
2020-11-20,588.09,3253
2020-11-23,588.0,1404
2020-11-24,585.0,10390
2020-11-25,585.0,15917
2020-11-27,574.61,42214
2020-11-30,578.38,2928
2020-12-01,575.31,5996
2020-12-02,579.19,5087
2020-12-03,582.0,393
2020-12-04,578.63,19829
2020-12-07,581.0,3291
2020-12-08,575.51,13925
2020-12-09,574.65,17107
2020-12-10,581.0,3132
2020-12-11,581.5,780
2020-12-14,582.0,4410
2020-12-15,575.65,8673
2020-12-16,580.0,1873
2020-12-17,574.94,21659
2020-12-18,577.82,49147
2020-12-21,574.79,56971
2020-12-22,570.23,16746
2020-12-23,572.09,37920
2020-12-24,575.27,13951
2020-12-25,575.75,1309
2020-12-28,575.85,18708
2020-12-30,616.6,243198
2020-12-31,605.15,91249
2021-01-04,600.27,2082
2021-01-05,602.39,15567
2021-01-06,601.38,10372
2021-01-07,596.22,14717
2021-01-08,591.0,38127
2021-01-11,586.55,15110
2021-01-12,595.52,22178
2021-01-13,600.02,32466
2021-01-14,605.23,20473
2021-01-15,601.73,33220
2021-01-18,600.08,18973
2021-01-19,602.0,753
2021-01-20,600.1,10615
2021-01-21,602.11,31471
2021-01-22,607.65,84906
2021-01-25,617.37,27054
2021-01-26,616.99,13338
2021-01-27,619.99,22973
2021-01-28,619.4,14591
2021-01-29,623.62,39796
2021-02-01,625.28,26696
2021-02-02,630.17,46321
2021-02-03,630.54,32120
2021-02-04,631.05,6882
2021-02-05,639.8,54660
2021-02-08,640.35,85601
2021-02-09,638.5,61390
2021-02-10,639.9,52259
2021-02-11,640.48,37499
2021-02-15,639.74,38064
2021-02-16,638.7,62014
2021-02-17,724.57,426757
2021-02-18,748.3,170660
2021-02-19,732.71,79331
2021-02-22,735.45,97197
2021-02-23,732.89,72971
2021-02-24,729.81,90479
2021-02-25,733.67,50782
2021-02-26,730.3,102068
2021-03-01,730.49,131773
2021-03-02,743.89,54427
